ID	ActiveDriverWGS1	ActiveDriverWGS	MutSig2CV_NC	NBR	oncodrivefml	Brown_observed	Fisher_observed	Brown_Scale_C_observed	Brown_DF_observed
smallrna.ncrna::gencode::SNORA16::ENSG00000212293.1	1	1	0.999997865093258	0.538648570239739	0.7127	0.918000652741786	0.996952553724827	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA16B::ENSG00000201544.1	1	1	0.999972199044489	1	NA	0.999997361493612	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA17::ENSG00000212461.1	1	1	0.997694741306283	1	NA	0.999680042960076	0.99999999999882	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA17::ENSG00000212589.1	0.040973057254978	0.040973057254978	0.0512653267459062	0.149339899421965	0.92843	0.0717762218718795	0.0120224748350007	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA18::ENSG00000200288.1	1	1	1	1	NA	1	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA18::ENSG00000206592.1	1	1	0.999186281635621	1	NA	0.999896778532291	0.999999999999982	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA18::ENSG00000206849.1	1	1	1	1	NA	1	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA18::ENSG00000207145.1	1	1	0.999835829553128	1	NA	0.99998185273113	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA18::ENSG00000252249.1	1	1	0.999568679664356	1	NA	0.99994819539382	0.999999999999998	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA18::ENSG00000252425.1	1	1	0.999982164256839	1	NA	0.999998370543249	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA18::ENSG00000252601.1	1	1	NA	1	NA	1	1	3.49101167337981	1.71869949497795
smallrna.ncrna::gencode::SNORA18::ENSG00000252719.1	1	1	1	1	NA	1	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA19::ENSG00000207468.1	1	1	0.999547157519025	1	NA	0.999945382175698	0.999999999999998	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA19::ENSG00000222588.1	1	1	0.999547157519025	1	NA	0.999945382175698	0.999999999999998	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA19::ENSG00000251822.1	1	1	0.997976262418733	1	NA	0.999722270459614	0.999999999999299	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA19::ENSG00000251974.1	1	1	0.994080464215704	1	NA	0.999107835887446	0.999999999948473	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA1::ENSG00000199405.1	1	1	0.990070218990256	1	NA	0.998432952375622	0.99999999959004	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA1::ENSG00000201541.1	1	1	0.992189827068962	1	NA	0.998793629382272	0.9999999998435	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA1::ENSG00000202059.1	1	1	0.999982069435645	1	NA	0.999998361134754	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA1::ENSG00000206834.1	1	1	0.999835829553128	1	NA	0.99998185273113	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA1::ENSG00000207407.1	1	1	0.994052035135928	1	NA	0.99910317219815	0.999999999947475	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA20::ENSG00000201660.1	1	1	0.999980523149402	1	NA	0.999998207118178	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA20::ENSG00000206649.1	1	1	1	1	NA	1	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA20::ENSG00000206947.1	0.114117642472711	0.114117642472711	0.201908359344025	0.398372827055018	0.01861	0.0825354825586444	0.0167594707169548	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA20::ENSG00000207392.1	1	1	0.999999738912052	1	NA	0.999999983400984	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA20::ENSG00000252689.1	1	1	0.997148835686945	1	NA	0.999596900869824	0.999999999997237	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA21::ENSG00000199293.1	1	1	0.991514385136236	1	NA	0.998679574923842	0.999999999781748	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA21::ENSG00000252699.1	0.278263533211961	0.278263533211961	0.147338151933452	0.608798655506	0.71304	0.367717022538104	0.388225683599477	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA22::ENSG00000199571.1	1	1	1	1	NA	1	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA22::ENSG00000206603.1	1	1	0.996407533811664	1	NA	0.999481765184697	0.99999999999303	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA22::ENSG00000206634.1	1	1	0.9993185699267	1	NA	0.999914870362743	0.999999999999991	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA22::ENSG00000207344.1	1	1	0.995311952533913	1	NA	0.999307787655815	0.99999999997976	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA23::ENSG00000201998.1	1	1	1	0.662178200768718	0.72407	0.944697729318462	0.999025227488367	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA24::ENSG00000206903.1	0.249637668182079	0.249637668182079	0.0195462824382527	0.592621041146716	0.68261	0.201815254120564	0.123864822098173	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA24::ENSG00000207130.1	1	1	NA	1	NA	1	1	3.49101167337981	1.71869949497795
smallrna.ncrna::gencode::SNORA25::ENSG00000199196.1	1	1	1	1	NA	1	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA25::ENSG00000199392.1	1	1	0.99291910180547	1	NA	0.998915757115127	0.999999999894357	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA25::ENSG00000200075.1	0.0428486090126733	0.0428486090126733	0.99742256585342	0.281662556264214	0.07652	0.100731480599391	0.0267129721210873	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA25::ENSG00000200536.1	1	1	0.999384711383333	1	NA	0.999923805964568	0.999999999999994	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA25::ENSG00000200652.1	0.26459311429078	0.26459311429078	0.994374664509923	0.632471217567198	0.10329	0.359957278722004	0.374415798857911	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA25::ENSG00000200991.1	1	1	0.999520560431617	1	NA	0.99994188969441	0.999999999999998	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA25::ENSG00000201245.1	0.157218671503039	0.157218671503039	0.0778008693891251	0.139808266810698	0.226	0.113675608199522	0.0352739422783191	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA25::ENSG00000201701.1	1	1	0.990012696297643	1	NA	0.998423056251019	0.999999999580428	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA25::ENSG00000201957.1	1	1	0.999230946102923	1	NA	0.999902917577518	0.999999999999985	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA25::ENSG00000202377.1	1	1	1	1	NA	1	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA25::ENSG00000207112.1	1	1	0.999236294074396	1	NA	0.999903650616377	0.999999999999986	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA25::ENSG00000251735.1	0.127846525682715	0.127846525682715	0.0890947047401574	0.491662374039309	0.82483	0.211846606845081	0.136915441387738	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA25::ENSG00000251744.1	0.493465751204324	0.493465751204324	0.0848101135088994	0.751786610556658	0.23541	0.340679445320272	0.340384113480365	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA25::ENSG00000252011.1	1	1	0.999990287894834	1	NA	0.999999157816503	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA25::ENSG00000252204.1	1	1	0.996970231236011	1	NA	0.999569379101571	0.999999999996476	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA25::ENSG00000252290.1	0.197752647122834	0.197752647122834	0.0526142823412646	0.540411428760382	0.17638	0.157194547317425	0.0727519066442673	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA25::ENSG00000252296.1	0.401688473576751	0.401688473576751	1	0.663481947489658	0.72517	0.693285243707638	0.883604909531019	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA25::ENSG00000252550.1	1	1	0.99227100665641	1	NA	0.998807277747445	0.999999999849921	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA25::ENSG00000252993.1	1	1	0.999382528345948	1	NA	0.999923512314675	0.999999999999994	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA25::ENSG00000272237.1	1	1	1	1	NA	1	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA26::ENSG00000212187.1	1	1	0.996302906879446	1	NA	0.999465333870641	0.999999999992181	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA26::ENSG00000212224.1	1	1	0.999837340697252	1	NA	0.999982034047713	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA26::ENSG00000212421.1	0.400146467509559	0.400146467509559	0.0830756076412673	0.694898700354761	0.90704	0.418766845833249	0.479647639094905	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA26::ENSG00000212490.1	1	1	0.998453356807585	1	NA	0.999792626631374	0.999999999999761	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA26::ENSG00000212517.1	1	1	0.999855719156288	1	NA	0.999984227240354	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA26::ENSG00000212558.1	1	1	0.996070119334643	1	NA	0.9994286286532	0.999999999990015	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA26::ENSG00000212588.1	1	1	0.999519036451762	1	NA	0.999941689064223	0.999999999999998	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA26::ENSG00000212590.1	0.397312699786451	0.397312699786451	0.999999788013523	0.626820183677712	0.04668	0.361358618654766	0.376905833377598	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA26::ENSG00000212608.1	0.252308675391266	0.252308675391266	1	0.58052306906955	0.94769	0.584948834555736	0.753107006854087	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA26::ENSG00000212624.1	1	1	0.999900912440346	1	NA	0.999989511728428	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA26::ENSG00000252236.1	0.251039997809314	0.251039997809314	0.995190644128503	0.580862428229004	0.30007	0.44656303600641	0.529052745055503	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA27::ENSG00000199474.1	1	1	1	1	NA	1	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA27::ENSG00000200235.1	1	1	0.999898288267991	1	NA	0.999989209772074	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA27::ENSG00000201807.1	1	1	0.999357798235384	1	NA	0.999920179569636	0.999999999999993	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA27::ENSG00000252459.1	1	1	0.999999932722767	1	NA	0.999999996192696	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA29::ENSG00000206910.1	1	1	0.999999738912052	1	NA	0.999999983400984	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA2::ENSG00000199959.1	1	1	0.999894403283471	1	NA	0.999988761511733	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA2::ENSG00000202343.1	0.178752846494739	0.178752846494739	0.0392351047944094	0.56533039933579	0.46137	0.180680036932873	0.0981769035250024	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA2::ENSG00000206647.1	1	1	0.996070119334643	1	NA	0.9994286286532	0.999999999990015	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA2A::ENSG00000206612.1	1	1	0.984173316202645	1	NA	0.997394161141057	0.999999997335317	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA2B::ENSG00000207313.1	1	1	0.984173316202645	1	NA	0.997394161141057	0.999999997335317	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA30::ENSG00000200063.1	1	1	0.999999922053581	1	NA	0.99999999553283	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA30::ENSG00000202189.1	1	1	0.99208042136103	1	NA	0.998775214869925	0.999999999834523	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA30::ENSG00000206755.1	1	1	0.990678768026467	1	NA	0.998537312706912	0.999999999681905	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA31::ENSG00000251802.1	1	1	0.999999997576527	1	NA	0.99999999989689	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA31::ENSG00000251828.1	1	1	0.999998122952108	1	NA	0.999999858648772	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA31::ENSG00000251838.1	0.118407405721934	0.118407405721934	0.140749010101187	0.462974713457865	0.79968	0.224215578938822	0.153714271519732	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA31::ENSG00000251858.1	1	1	1	1	NA	1	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA31::ENSG00000251999.1	1	1	0.998352894795729	1	NA	0.999777951659409	0.999999999999693	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA31::ENSG00000252050.1	1	1	0.999171810811314	1	NA	0.999894783209286	0.99999999999998	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA31::ENSG00000252096.1	0.29397793140631	0.29397793140631	0.999090401376338	0.63867325941823	0.57434	0.571981833376027	0.734418220388861	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA31::ENSG00000252136.1	1	1	0.994231678418452	1	NA	0.999132607806498	0.999999999953549	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA31::ENSG00000252238.1	1	1	1	1	NA	1	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA31::ENSG00000252291.1	0.290281096875241	0.290281096875241	1	0.587221210980411	0.55352	0.553565031755717	0.70689309213544	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA31::ENSG00000252337.1	0.959632309274152	0.959632309274152	1	0.940239468467886	0.61802	0.956774904696269	0.99952510940665	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA31::ENSG00000252349.1	1	1	0.996522862613735	1	NA	0.999499828073723	0.999999999993884	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA31::ENSG00000252433.1	1	1	NA	1	NA	1	1	3.49101167337981	1.71869949497795
smallrna.ncrna::gencode::SNORA31::ENSG00000252537.1	1	1	1	1	NA	1	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA31::ENSG00000252580.1	1	1	0.998970020737203	1	NA	0.999866664106265	0.999999999999953	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA31::ENSG00000252582.1	0.462452806565733	0.462452806565733	0.0966756049876249	0.675167984608785	0.06168	0.234205569797655	0.167818889773949	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA31::ENSG00000252762.1	1	1	1	1	NA	1	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA31::ENSG00000252852.1	0.644593320645506	0.644593320645506	1	0.845059976986753	0.38906	0.774394231044018	0.948187457881988	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA31::ENSG00000252888.1	0.396805522238226	0.396805522238226	0.99796547547685	0.666522785058945	0.07627	0.413847115518356	0.470845865923294	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA31::ENSG00000252920.1	1	1	0.995860744894451	1	NA	0.999395449279791	0.999999999987708	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA31::ENSG00000252989.1	1	1	0.986450624771734	1	NA	0.997800701755755	0.999999998572543	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA31::ENSG00000253013.1	1	1	0.99989015518727	1	NA	0.999988269731667	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA31::ENSG00000253028.1	0.211531736158282	0.211531736158282	0.0578359591794642	0.0908954100692785	0.9832	0.16444126505324	0.0802290795683531	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA31::ENSG00000253041.1	1	1	0.999995055448853	1	NA	0.999999595372318	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA31::ENSG00000253051.1	1	1	0.999998394163102	1	NA	0.999999880681256	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA31::ENSG00000253059.1	1	1	0.996926409019936	1	NA	0.999562604176795	0.999999999996268	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA32::ENSG00000201384.1	0.342267274800846	0.342267274800846	0.999933789393469	0.584006563061945	0.84709	0.65242955469069	0.840095375886945	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA32::ENSG00000206776.1	1	1	0.999198659133885	1	NA	0.999898482784497	0.999999999999983	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA32::ENSG00000206799.1	1	1	0.999835829553128	1	NA	0.99998185273113	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA32::ENSG00000207503.1	1	1	0.990397803363543	1	NA	0.998489206538251	0.999999999641662	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA33::ENSG00000200534.1	1	1	0.985207723931038	1	NA	0.997579581206066	0.999999997969137	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA33::ENSG00000201827.1	1	1	0.993684378989437	1	NA	0.999042680728606	0.999999999933204	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA33::ENSG00000202283.1	1	1	0.992660681255538	1	NA	0.998872606727864	0.999999999878032	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA33::ENSG00000252045.1	1	1	0.997538950561099	1	NA	0.999656475944581	0.999999999998467	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA34::ENSG00000221491.2	1	1	0.984173316202645	1	NA	0.997394161141057	0.999999997335317	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA35::ENSG00000208839.1	1	1	0.998813629361159	1	NA	0.999844533983611	0.999999999999918	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA35::ENSG00000239182.1	1	1	0.996533617511558	1	NA	0.99950150983842	0.999999999993959	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA35::ENSG00000271907.1	1	1	1	1	NA	1	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA36::ENSG00000200294.1	1	1	0.999643889085082	1	NA	0.999957927491705	0.999999999999999	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA36::ENSG00000206731.1	1	1	0.997530572222977	1	NA	0.999655204736398	0.999999999998446	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA36A::ENSG00000206948.1	1	1	0.99943411704522	1	NA	0.999930427113728	0.999999999999996	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA36B::ENSG00000222370.1	1	1	0.999998509306569	1	NA	0.99999988994186	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA36C::ENSG00000207016.1	1	1	0.0920490183211589	0.55947157962751	0.43115	0.527662792928598	0.666386441329123	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA37::ENSG00000207233.1	1	1	0.999926737774752	1	NA	0.999992443774554	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA38::ENSG00000200816.1	1	1	0.996121688379579	1	NA	0.999436776970569	0.999999999990529	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA38::ENSG00000201042.1	0.113313403059482	0.113313403059482	0.998620370246394	0.40061926197064	0.66288	0.334624600495554	0.329799702892615	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA38B::ENSG00000200394.1	0.330167498631827	0.330167498631827	0.999890378138013	0.566523046427751	0.42078	0.546984969336256	0.696793775286493	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA3::ENSG00000221093.1	0.473971682321171	0.473971682321171	0.996277254494315	0.678849503805606	0.02497	0.343905539402993	0.346046177276249	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA3::ENSG00000221148.1	0.278694418082382	0.278694418082382	0.288710778226333	0.659773845309035	0.05837	0.234390784707249	0.168084721562582	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA3::ENSG00000221639.1	0.139200253695662	0.139200253695662	0.101029934125966	0.535355933020047	0.71232	0.225505690247632	0.155509485182727	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA3::ENSG00000221719.1	1	1	0.997128498776905	1	NA	0.99959377456955	0.999999999997157	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA3::ENSG00000251778.1	0.181097187932216	0.181097187932216	0.999686980940157	0.511803076576945	0.47956	0.414591604007205	0.472178530663269	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA40::ENSG00000208308.1	1	1	0.999955005091746	1	NA	0.99999554946849	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA40::ENSG00000210825.1	1	1	0.999835829553128	1	NA	0.99998185273113	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA40::ENSG00000212134.1	1	1	0.999235848097328	1	NA	0.999903589503843	0.999999999999986	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA40::ENSG00000212149.1	1	1	0.999996226049409	1	NA	0.999999698245058	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA40::ENSG00000212266.1	1	1	0.991343448699372	1	NA	0.99865057490204	0.999999999763574	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA40::ENSG00000212273.1	1	1	0.999830850579796	1	NA	0.999981254313576	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA40::ENSG00000212363.1	1	1	0.995453716989584	1	NA	0.999330524913232	0.999999999982103	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA40::ENSG00000212455.1	1	1	0.993980793294092	1	NA	0.999091476387562	0.999999999944908	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA40::ENSG00000212579.1	1	1	0.991364665574874	1	NA	0.998654177328259	0.99999999976589	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA40::ENSG00000212587.1	1	1	0.999517630482063	1	NA	0.999941503921329	0.999999999999998	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA40::ENSG00000222966.1	1	1	0.999602482953341	1	NA	0.999952589320942	0.999999999999999	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA40::ENSG00000251704.1	1	1	NA	1	NA	1	1	3.49101167337981	1.71869949497795
smallrna.ncrna::gencode::SNORA40::ENSG00000252049.1	1	1	0.995632606930576	1	NA	0.999359126122632	0.999999999984761	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA40::ENSG00000252083.1	1	1	0.991562071514145	1	NA	0.99868765551523	0.999999999786625	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA40::ENSG00000252138.1	1	1	0.993129853717849	1	NA	0.99895084180237	0.999999999906407	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA40::ENSG00000252188.1	1	1	0.999374262321151	1	NA	0.999922399605899	0.999999999999994	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA40::ENSG00000252352.1	1	1	1	1	NA	1	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA40::ENSG00000252693.1	0.159123822566895	0.159123822566895	0.994755756514494	0.517617347807919	0.33121	0.355305468633772	0.366163919285891	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA40::ENSG00000253047.1	1	1	0.992680386063171	1	NA	0.998875901944159	0.999999999879339	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA40::ENSG00000253065.1	1	1	NA	1	NA	1	1	3.49101167337981	1.71869949497795
smallrna.ncrna::gencode::SNORA40::ENSG00000264043.2	0.849896061982324	0.849896061982324	0.990382026484541	0.90582937044744	0.82769	0.957018218145531	0.999532890574452	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA41::ENSG00000207406.1	1	1	0.997796572598737	1	NA	0.999695372632116	0.999999999999015	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA41::ENSG00000207516.1	1	1	0.996387591299055	1	NA	0.999478636512978	0.999999999992874	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA42::ENSG00000199787.1	1	1	0.999999883062501	1	NA	0.999999993060799	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA42::ENSG00000200385.1	1	1	0.994682150186082	1	NA	0.999206051562695	0.999999999966464	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA42::ENSG00000207217.1	1	1	0.999318652798112	1	NA	0.999914881607052	0.999999999999991	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA42::ENSG00000207475.1	1	1	0.999999354884201	1	NA	0.999999955674756	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA42::ENSG00000207502.1	0.459548209434727	0.459548209434727	0.999987278364164	0.729511010417125	0.03243	0.368525841967842	0.389667944345169	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA43::ENSG00000199815.1	1	1	0.99948736682181	1	NA	0.99993750761922	0.999999999999997	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA43::ENSG00000202216.1	0.311999361400591	0.311999361400591	0.999692771069564	0.637694054981312	0.12026	0.407013225514135	0.458603412631061	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA43::ENSG00000252461.1	0.164564197781126	0.164564197781126	0.0232938659644762	0.487076007696672	0.98798	0.177075247653948	0.0940538426977696	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA43::ENSG00000253049.1	1	1	0.99916845970146	1	NA	0.999894320706423	0.99999999999998	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA44::ENSG00000252840.1	1	1	0.995493721899121	1	NA	0.999336929831698	0.999999999982725	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA46::ENSG00000212371.1	1	1	0.999872897390838	1	NA	0.999986255616854	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA47::ENSG00000238961.1	1	1	0.999855180309081	1	NA	0.999984163264111	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA48::ENSG00000209582.1	1	1	0.999974563805864	1	NA	0.999997604277518	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA48::ENSG00000212181.1	1	1	0.990892536941103	1	NA	0.998573823642992	0.999999999710172	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA48::ENSG00000212214.1	1	1	0.998655699347556	1	NA	0.999821927235915	0.999999999999864	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::SNORA48::ENSG00000212383.1	0.169299220144459	0.169299220144459	0.993769053333764	0.538139340064592	0.48374	0.406368781630844	0.457448210415588	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::SNORA48::ENSG00000212391.1	1	1	0.986615221178039	1	NA	0.99782984149413	0.999999998640923	3.68382249415681	2.17165729692172
