ID	ActiveDriverWGS1	ActiveDriverWGS	MutSig2CV_NC	NBR	oncodrivefml
smallrna.ncrna::gencode::Y_RNA::ENSG00000202078.1	0.252175320650523	0.252175320650523	0.9953726234305167	0.610462434554501	0.42378
smallrna.ncrna::gencode::Y_RNA::ENSG00000202079.1	0.386995640220349	0.386995640220349	0.9954530519273636	0.677300370469298	0.63758
smallrna.ncrna::gencode::Y_RNA::ENSG00000202100.1	1	1	0.9999967538718294	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202105.1	1	1	0.999051192983537	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202137.1	1	1	0.9999996483271215	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202140.1	1	1	0.9995972695523105	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202141.1	1	1	0.9994139059172069	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202144.1	1	1	0.9960790965385365	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202146.1	1	1	0.9998665973817737	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202169.1	0.476082019859214	0.476082019859214	0.9999999999999999	0.762249785134121	0.86194
smallrna.ncrna::gencode::Y_RNA::ENSG00000202177.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202178.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202182.1	1	1	0.9987629176720333	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202190.1	1	1	0.9999992589253022	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202195.1	0.528129052678061	0.528129052678061	1.0	0.727475954532372	0.49565
smallrna.ncrna::gencode::Y_RNA::ENSG00000202200.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202211.1	1	1	0.9998718158399659	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202220.1	1	1	0.9999953003557008	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202222.1	0.168345817880742	0.168345817880742	0.995885877612354	0.526050199851548	0.23329
smallrna.ncrna::gencode::Y_RNA::ENSG00000202224.1	1	1	0.9992623326380103	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202251.1	1	1	0.9999864197345031	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202254.1	1	1	0.9947436483458774	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202255.1	1	1	0.999771923062931	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202273.1	1	1	0.9999918584444201	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202276.1	1	1	0.9983380194841974	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202279.1	1	1	0.9954494886247076	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202297.1	1	1	0.9992536120248213	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202306.1	1	1	0.9999999999999999	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202309.1	1	1	0.9999999101750102	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202310.1	1	1	0.9897797005978034	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202318.1	1	1	0.9908893624086816	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202332.1	1	1	0.9999642581300585	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202345.1	0.0352441272722475	0.0352441272722475	0.10474349147567832	0.0315313366844826	0.88131
smallrna.ncrna::gencode::Y_RNA::ENSG00000202357.1	1	1	0.999715880818234	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202361.1	1	1	0.9998673766809588	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202368.1	1	1	0.9911675236707985	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202382.1	0.144971750704396	0.144971750704396	0.9955011415196093	0.468999608934352	0.69664
smallrna.ncrna::gencode::Y_RNA::ENSG00000202385.1	1	1	0.999900780042967	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202388.1	1	1	0.9999999999999999	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202399.1	1	1	0.9996149774735885	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202402.1	1	1	0.9911980116827446	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202407.1	1	1	0.9999687111146278	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202410.1	1	1	0.999974822183116	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202412.1	1	1	0.999427144885565	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202414.1	1	1	0.9999422167099605	0.532124079729395	0.00557
smallrna.ncrna::gencode::Y_RNA::ENSG00000202417.1	1	1	0.9987763957383079	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202438.1	1	1	0.9997233650162126	0.69375617922278	0.79583
smallrna.ncrna::gencode::Y_RNA::ENSG00000202459.1	1	1	0.9997290417934955	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202461.1	0.0245091705503385	0.0245091705503385	0.024441116279888146	0.152728289637801	0.81201
smallrna.ncrna::gencode::Y_RNA::ENSG00000202469.1	1	1	0.9998873626899822	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202470.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202476.1	1	1	0.9999998830625014	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202487.1	1	1	0.999375203710668	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202495.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202508.1	1	1	0.99978238149124	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202514.1	1	1	0.9998894622134368	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202522.1	1	1	0.9984200692822256	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202523.1	1	1	0.9972518943520515	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202533.1	1	1	0.9999977211351282	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202536.1	1	1	0.9997643884415389	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000202542.1	1	1	0.9987351542385293	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206582.1	1	1	0.9999132276200614	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206636.1	1	1	0.9974149508905947	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206640.1	0.0187362468182415	0.0187362468182415	4.437229600819807e-05	0.0269268553307999	0.08149
smallrna.ncrna::gencode::Y_RNA::ENSG00000206645.1	1	1	0.9997607165440767	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206646.1	1	1	0.9915472776029115	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206651.1	1	1	0.9929289058951566	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206659.1	1	1	0.9963295594580579	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206660.1	0.208884945125444	0.208884945125444	0.025987008784610237	0.507941082384629	0.96067
smallrna.ncrna::gencode::Y_RNA::ENSG00000206662.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206663.1	1	1	0.9988495538754238	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206669.1	1	1	0.9941947041678939	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206672.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206676.1	1	1	0.9959772803781342	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206677.1	1	1	0.998831273935441	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206679.1	1	1	0.9976476437583573	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206682.1	1	1	0.9979092510372567	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206690.1	1	1	0.9999854870079704	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206699.1	1	1	0.9983174935289868	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206704.1	1	1	0.9944513594472804	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206705.1	0.571960071824846	0.571960071824846	1.0	0.805482582248365	0.17847
smallrna.ncrna::gencode::Y_RNA::ENSG00000206706.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206711.1	1	1	0.9997975959290617	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206714.1	1	1	0.9999667683275532	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206717.1	1	1	0.9973343181048822	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206719.1	0.97417552809255	0.97417552809255	0.9970483324767441	0.977340391550588	0.09113
smallrna.ncrna::gencode::Y_RNA::ENSG00000206721.1	1	1	0.9991878621337174	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206728.1	1	1	0.9999475863534327	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206734.1	1	1	0.9927847940592287	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206738.1	0.171087015636517	0.171087015636517	0.9936811163616995	0.49230676952586	0.69161
smallrna.ncrna::gencode::Y_RNA::ENSG00000206739.1	0.120554505132719	0.120554505132719	0.9940449705244417	0.486267741178682	0.38064
smallrna.ncrna::gencode::Y_RNA::ENSG00000206741.1	0.22441524052194	0.22441524052194	0.9921632682049728	0.528297678666707	0.70658
smallrna.ncrna::gencode::Y_RNA::ENSG00000206751.1	1	1	0.999741534695482	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206756.1	1	1	0.9996634755118968	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206768.1	1	1	0.9999982996909181	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206770.1	1	1	0.9914441096658669	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206779.1	1	1	0.9940776415780653	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206781.1	1	1	0.999999885650706	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206784.1	0.183219044604777	0.183219044604777	0.999999990951884	0.509310810500017	0.02637
smallrna.ncrna::gencode::Y_RNA::ENSG00000206790.1	1	1	0.9992525452809167	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206792.1	0.336443556139403	0.336443556139403	0.9988369577745109	0.591937938680084	0.22566
smallrna.ncrna::gencode::Y_RNA::ENSG00000206795.1	0.271807867300865	0.271807867300865	0.9999999999999999	0.625006318196779	0.77366
smallrna.ncrna::gencode::Y_RNA::ENSG00000206797.1	1	1	0.9998041655539448	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206805.1	0.363743461952518	0.363743461952518	0.9988308765139702	0.651001978216025	0.79998
smallrna.ncrna::gencode::Y_RNA::ENSG00000206806.1	1	1	0.9920326184637251	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206808.1	1	1	0.9956545998127135	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206813.1	1	1	0.9963822328653086	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206814.1	1	1	0.9948594612454577	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206816.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206817.1	1	1	0.999638929123776	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206822.1	1	1	0.9992723846347435	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206824.1	0.151011539247816	0.151011539247816	0.9986132110905173	0.524076009200804	0.5327
smallrna.ncrna::gencode::Y_RNA::ENSG00000206840.1	1	1	0.9969410572554005	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206844.1	1	1	0.9998525849186553	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206846.1	1	1	0.9998967123519962	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206847.1	1	1	0.9992801834323018	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206850.1	1	1	0.996705664081933	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206858.1	1	1	0.9984958234274542	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206862.1	1	1	0.9999473849144899	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206865.1	1	1	0.9999743006761902	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206895.1	1	1	0.9948848948556637	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206902.1	1	1	0.9931364953828836	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206905.1	0.28530551741356	0.28530551741356	0.031912755301132384	0.0875880452804383	0.22669
smallrna.ncrna::gencode::Y_RNA::ENSG00000206911.1	1	1	0.9999818436889403	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206912.1	1	1	0.9983678110606704	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206914.1	1	1	0.9999980707770285	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206925.1	1	1	0.9931284933938253	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206927.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206929.1	1	1	0.9999628164712546	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206950.1	1	1	1.0	0.765352006261065	0.79727
smallrna.ncrna::gencode::Y_RNA::ENSG00000206951.1	1	1	1.0	0.577249220416748	0.05807
smallrna.ncrna::gencode::Y_RNA::ENSG00000206957.2	1	1	0.9982005775117424	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206959.1	1	1	0.9944924038299972	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206964.1	1	1	0.9999991389482638	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206967.1	1	1	0.9930737704499536	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206978.1	1	1	0.995102746401765	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206982.1	1	1	0.9988035438907233	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206995.1	1	1	0.9875623857194192	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000206998.1	1	1	0.9998521843751634	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207009.1	1	1	0.9932816053890605	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207020.1	1	1	0.999948340908365	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207021.1	1	1	0.9984858853826069	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207024.1	1	1	0.9918687546274287	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207025.1	1	1	1.0000000000000002	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207032.1	1	1	0.9981600286897757	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207034.1	1	1	0.9932624053085075	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207036.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207039.1	1	1	0.9991305794365456	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207049.1	0.274678017358406	0.274678017358406	0.02047475025331389	0.0823030013463939	0.3325
smallrna.ncrna::gencode::Y_RNA::ENSG00000207061.1	0.0472948739988103	0.0472948739988103	0.9902755175139604	0.218586143625758	0.19549
smallrna.ncrna::gencode::Y_RNA::ENSG00000207069.1	1	1	0.9994897797058868	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207073.1	1	1	0.989622810519379	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207075.1	1	1	0.9925793934458681	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207080.2	0.493459578703047	0.493459578703047	1.0	0.689475159451464	0.54753
smallrna.ncrna::gencode::Y_RNA::ENSG00000207086.1	1	1	0.9936107371798057	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207091.1	1	1	0.999289540865884	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207092.1	1	1	0.9999995188611459	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207101.1	1	1	0.9991763623083688	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207105.1	1	1	0.9999751204327133	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207108.1	1	1	0.9907183756353143	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207117.1	1	1	0.9981392900426875	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207123.1	1	1	0.9987067019606624	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207127.1	1	1	0.9990582603207008	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207131.1	1	1	0.9999931546878567	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207132.1	1	1	0.9999904774674045	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207139.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207142.1	1	1	0.9983711266613216	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207146.1	0.248937574703461	0.248937574703461	0.03847944400822032	0.576665694241916	0.9916
smallrna.ncrna::gencode::Y_RNA::ENSG00000207148.1	1	1	0.9999999999999999	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207151.1	1	1	0.9971611511942912	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207155.1	1	1	1.0000000000000002	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207161.1	1	1	0.9971552948914648	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207164.1	0.0362740896374663	0.0362740896374663	0.9884173978517794	0.30260897027602	0.6633
smallrna.ncrna::gencode::Y_RNA::ENSG00000207173.1	1	1	0.9862996317467303	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207176.1	1	1	0.9922725971661218	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207184.1	1	1	0.9983249825815705	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207189.1	1	1	0.9999984703560861	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207193.1	1	1	0.9930985175522874	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207195.1	0.180107490891965	0.180107490891965	0.9909741242326976	0.525874685119569	0.63688
smallrna.ncrna::gencode::Y_RNA::ENSG00000207196.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207207.1	1	1	0.9999533002976032	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207209.1	1	1	0.9999999999999999	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207210.1	1	1	0.9997840493508332	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207212.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207213.1	1	1	0.9999977937414551	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207218.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207223.1	1	1	0.9978736588978421	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207229.1	0.382181342351579	0.382181342351579	0.9998769412415277	0.641257738631824	0.33113
smallrna.ncrna::gencode::Y_RNA::ENSG00000207231.1	1	1	0.999942943968627	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207235.1	0.187065936549373	0.187065936549373	0.9999999648133138	0.490835019954742	0.1366
smallrna.ncrna::gencode::Y_RNA::ENSG00000207240.1	0.217965396997899	0.217965396997899	0.9999669346480191	0.539976419753291	0.91369
smallrna.ncrna::gencode::Y_RNA::ENSG00000207243.1	1	1	0.9945539373935923	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207247.1	1	1	0.9999923398531853	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207252.1	1	1	0.9999999999999999	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207258.1	1	1	0.9999036023000436	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207265.1	1	1	0.999152149198995	0.599627774284287	0.07078
smallrna.ncrna::gencode::Y_RNA::ENSG00000207271.1	0.195375629999154	0.195375629999154	0.9895662817245848	0.565210175069596	0.26035
smallrna.ncrna::gencode::Y_RNA::ENSG00000207281.1	1	1	0.9931284933938253	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207282.1	1	1	0.9973852190673765	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207283.1	1	1	0.9981448353987674	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207286.1	0.269373178648568	0.269373178648568	0.99400439819628	0.561852848974715	0.72804
smallrna.ncrna::gencode::Y_RNA::ENSG00000207290.1	1	1	0.9999999999999999	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207292.1	1	1	0.9893861339775394	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207293.1	1	1	0.9991773026953887	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207294.1	1	1	0.9999711200864161	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207300.1	1	1	0.9999998748605118	0.581193523119872	0.45165
smallrna.ncrna::gencode::Y_RNA::ENSG00000207302.1	1	1	0.9934587493910547	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207303.1	1	1	0.9979819892449358	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207305.1	1	1	0.9991641200794945	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207316.1	0.192720790174099	0.192720790174099	0.9894775318451622	0.556428315050911	0.78964
smallrna.ncrna::gencode::Y_RNA::ENSG00000207317.1	1	1	0.9996500335108103	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207319.1	0.493770513914844	0.493770513914844	0.9995093502380998	0.706297427741497	0.03348
smallrna.ncrna::gencode::Y_RNA::ENSG00000207320.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207326.1	0.00170012188079418	0.00170012188079418	0.11020822216713409	0.0342044510162665	0.53844
smallrna.ncrna::gencode::Y_RNA::ENSG00000207329.1	1	1	0.9998817750580502	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207342.1	1	1	0.9996314338302833	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207351.1	1	1	0.999740647006532	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207356.1	1	1	0.9999155761059587	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207363.1	1	1	0.9988237802994971	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207365.1	1	1	0.9988716928128961	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207368.1	1	1	0.9997076947351511	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207370.1	1	1	0.9989858233274926	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207379.1	0.201530252325127	0.201530252325127	0.9939295640758605	0.489939363932199	0.33679
smallrna.ncrna::gencode::Y_RNA::ENSG00000207380.1	0.212895109280214	0.212895109280214	0.9895913410653991	0.153937645325772	0.87699
smallrna.ncrna::gencode::Y_RNA::ENSG00000207382.1	1	1	0.9998806357381645	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207384.1	1	1	0.9900374009637738	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207386.1	0.164309172042755	0.164309172042755	0.9985001799043098	0.533987837366015	0.36232
smallrna.ncrna::gencode::Y_RNA::ENSG00000207387.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207390.1	1	1	0.9999498976263521	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207391.1	1	1	0.999863803908978	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207401.1	0.374661360066831	0.374661360066831	1.0	0.664239439990753	0.08959
smallrna.ncrna::gencode::Y_RNA::ENSG00000207403.1	1	1	0.9977743631095526	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207404.1	1	1	0.9999824082676219	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207408.1	1	1	0.9999665874677018	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207411.1	0.247738628424477	0.247738628424477	0.9995990265975637	0.565544314998812	0.98579
smallrna.ncrna::gencode::Y_RNA::ENSG00000207416.1	1	1	0.9901061463944278	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207417.1	1	1	0.9999732607282115	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207420.1	1	1	0.9985428956540758	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207425.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207426.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207438.1	1	1	0.9998757802685425	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207439.1	1	1	0.9920544469043248	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207450.1	1	1	0.9998320517623145	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207466.1	0.14542272012008	0.14542272012008	0.9998945220935549	0.484979185340093	0.70742
smallrna.ncrna::gencode::Y_RNA::ENSG00000207467.1	1	1	0.9963380580787713	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207473.1	1	1	0.9996930352421518	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207480.1	1	1	0.9992386211063983	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207481.1	1	1	0.9987812464352417	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207484.1	1	1	0.9929897316024612	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207488.1	0.151898507803911	0.151898507803911	0.9996379378189362	0.461304932942041	0.77831
smallrna.ncrna::gencode::Y_RNA::ENSG00000207494.1	1	1	0.9933798781225579	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207497.1	1	1	1.0000000000000002	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207499.1	0.249165442386635	0.249165442386635	0.022597536420568057	0.534870007618474	0.98461
smallrna.ncrna::gencode::Y_RNA::ENSG00000207512.1	1	1	0.9880169694480204	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000207525.1	1	1	0.9999666924850373	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000212174.1	1	1	0.9937485505251377	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000212205.1	1	1	0.9997298037570244	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000212241.1	1	1	0.9999999999999999	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000212306.1	1	1	0.9924108588582154	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000212319.1	1	1	0.9983951258856155	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000212325.1	1	1	0.9920765483130703	1	NA
smallrna.ncrna::gencode::Y_RNA::ENSG00000212335.1	1	1	0.9911342118910998	1	NA
