45703
FOXL2NB	FOXL2NB	MissingGeneType
PRR23A	PRR23A	MissingGeneType
PRR23B	PRR23B	MissingGeneType
PRR23C	PRR23C	MissingGeneType
BPESC1	BPESC1	MissingGeneType
PISRT1	PISRT1	MissingGeneType
HLA-DQA2	HLA-DQA2	MissingGeneType
MPG	MPG	MissingGeneType
GPR26	GPR26	MissingGeneType
ZCCHC24	ZCCHC24	MissingGeneType
YTHDC2	YTHDC2	MissingGeneType
IER5	IER5	MissingGeneType
FAM138B	FAM138B	MissingGeneType
SPSB4	SPSB4	MissingGeneType
VCAN-AS1	VCAN-AS1	MissingGeneType
LOC105377716	LOC105377716	MissingGeneType
SLC35G5	SLC35G5	MissingGeneType
ATP1B3	ATP1B3	MissingGeneType
PGRMC2	PGRMC2	MissingGeneType
CEACAM20	CEACAM20	MissingGeneType
DAAM2	DAAM2	MissingGeneType
ZNF260	ZNF260	MissingGeneType
ZNF391	ZNF391	MissingGeneType
MLLT10P1	MLLT10P1	MissingGeneType
HCG25	HCG25	MissingGeneType
PAQR9	PAQR9	MissingGeneType
LINC01031	LINC01031	MissingGeneType
LOC100289361	LOC100289361	MissingGeneType
LINC00618	LINC00618	MissingGeneType
DYNAP	DYNAP	MissingGeneType
RNF123	RNF123	MissingGeneType
FAM135B	FAM135B	MissingGeneType
GALNT16	GALNT16	MissingGeneType
CPB1	CPB1	MissingGeneType
CPA3	CPA3	MissingGeneType
MIR4707	MIR4707	MissingGeneType
NT5C1A	NT5C1A	MissingGeneType
RFNG	RFNG	MissingGeneType
NREP-AS1	NREP-AS1	MissingGeneType
GABRA5	GABRA5	MissingGeneType
DNAJB13	DNAJB13	MissingGeneType
LOC646903	LOC646903	MissingGeneType
NMD3	NMD3	MissingGeneType
SMG9	SMG9	MissingGeneType
LOC100129434	LOC100129434	MissingGeneType
LOC101928105	LOC101928105	MissingGeneType
HDGFL2	HDGFL2	MissingGeneType
SDC3	SDC3	MissingGeneType
GPR171	GPR171	MissingGeneType
MIR8059	MIR8059	MissingGeneType
MIR8060	MIR8060	MissingGeneType
AADACP1	AADACP1	MissingGeneType
FAM43A	FAM43A	MissingGeneType
FAM26E	FAM26E	MissingGeneType
PIGS	PIGS	MissingGeneType
NAP1L5	NAP1L5	MissingGeneType
TLX1NB	TLX1NB	MissingGeneType
CHD1	CHD1	MissingGeneType
FAH	FAH	MissingGeneType
MC2R	MC2R	MissingGeneType
IFNAR1	IFNAR1	MissingGeneType
ZNF550	ZNF550	MissingGeneType
LOC102723729	LOC102723729	MissingGeneType
HSPB2	HSPB2	MissingGeneType
HSPB1	HSPB1	MissingGeneType
PDZD8	PDZD8	MissingGeneType
FLG	FLG	MissingGeneType
CHGB	CHGB	MissingGeneType
AKR1C4	AKR1C4	MissingGeneType
MIR4698	MIR4698	MissingGeneType
MIR4696	MIR4696	MissingGeneType
GPRASP2	GPRASP2	MissingGeneType
CEP89	CEP89	MissingGeneType
MIR4699	MIR4699	MissingGeneType
TIPARP-AS1	TIPARP-AS1	MissingGeneType
SNAP25-AS1	SNAP25-AS1	MissingGeneType
PA2G4P4	PA2G4P4	MissingGeneType
LEKR1	LEKR1	MissingGeneType
LINC00583	LINC00583	MissingGeneType
LOC105376271	LOC105376271	MissingGeneType
ACAD9	ACAD9	MissingGeneType
CTLA4	CTLA4	MissingGeneType
GAD2	GAD2	MissingGeneType
ODF3L2	ODF3L2	MissingGeneType
ZFYVE1	ZFYVE1	MissingGeneType
SNX6	SNX6	MissingGeneType
PPME1	PPME1	MissingGeneType
LINC00702	LINC00702	MissingGeneType
KLRF2	KLRF2	MissingGeneType
UCHL3	UCHL3	MissingGeneType
PHB2	PHB2	MissingGeneType
ZC3H3	ZC3H3	MissingGeneType
ZZEF1	ZZEF1	MissingGeneType
ABCA4	ABCA4	MissingGeneType
FKBP10	FKBP10	MissingGeneType
DHX35	DHX35	MissingGeneType
LINC00506	LINC00506	MissingGeneType
LINC00993	LINC00993	MissingGeneType
MIR3169	MIR3169	MissingGeneType
IQCJ-SCHIP1-AS1	IQCJ-SCHIP1-AS1	MissingGeneType
LOC101927811	LOC101927811	MissingGeneType
LINC01100	LINC01100	MissingGeneType
NIT2	NIT2	MissingGeneType
FBXO46	FBXO46	MissingGeneType
BTBD17	BTBD17	MissingGeneType
GPR108	GPR108	MissingGeneType
MIR16-2	MIR16-2	MissingGeneType
LOC101927488	LOC101927488	MissingGeneType
FA2H	FA2H	MissingGeneType
MTMR12	MTMR12	MissingGeneType
MIR1263	MIR1263	MissingGeneType
LINC01324	LINC01324	MissingGeneType
LINC01322	LINC01322	MissingGeneType
ARFGAP3	ARFGAP3	MissingGeneType
LINC01327	LINC01327	MissingGeneType
ZG16	ZG16	MissingGeneType
BMP8A	BMP8A	MissingGeneType
H1FNT	H1FNT	MissingGeneType
DPY19L4	DPY19L4	MissingGeneType
CCNL1	CCNL1	MissingGeneType
TTI1	TTI1	MissingGeneType
SH3GL1	SH3GL1	MissingGeneType
LARGE1	LARGE1	MissingGeneType
CFB	CFB	MissingGeneType
NDST3	NDST3	MissingGeneType
SLC6A4	SLC6A4	MissingGeneType
C4orf22	C4orf22	MissingGeneType
C8orf46	C8orf46	MissingGeneType
AHNAK	AHNAK	MissingGeneType
SAMD7	SAMD7	MissingGeneType
CHODL-AS1	CHODL-AS1	MissingGeneType
BBS10	BBS10	MissingGeneType
TEFM	TEFM	MissingGeneType
ANXA1	ANXA1	MissingGeneType
LOC105370697	LOC105370697	MissingGeneType
SLC2A2	SLC2A2	MissingGeneType
CWH43	CWH43	MissingGeneType
MIR569	MIR569	MissingGeneType
HBBP1	HBBP1	MissingGeneType
COG5	COG5	MissingGeneType
TMEM212	TMEM212	MissingGeneType
TMEM212-AS1	TMEM212-AS1	MissingGeneType
FAM204A	FAM204A	MissingGeneType
ZFAND3	ZFAND3	MissingGeneType
GHSR	GHSR	MissingGeneType
DNAH5	DNAH5	MissingGeneType
NCKAP5	NCKAP5	MissingGeneType
MPL	MPL	MissingGeneType
RGS14	RGS14	MissingGeneType
SCRT1	SCRT1	MissingGeneType
NLGN1-AS1	NLGN1-AS1	MissingGeneType
MIR4634	MIR4634	MissingGeneType
MIR4633	MIR4633	MissingGeneType
NAALADL2-AS1	NAALADL2-AS1	MissingGeneType
LOC100507506	LOC100507506	MissingGeneType
MIR1273F	MIR1273F	MissingGeneType
MIR5047	MIR5047	MissingGeneType
KCNMB2-AS1	KCNMB2-AS1	MissingGeneType
PPM1G	PPM1G	MissingGeneType
TLX2	TLX2	MissingGeneType
UBN1	UBN1	MissingGeneType
KIR2DL1	KIR2DL1	MissingGeneType
RAB1A	RAB1A	MissingGeneType
ID1	ID1	MissingGeneType
DLAT	DLAT	MissingGeneType
MIR6748	MIR6748	MissingGeneType
MIR6738	MIR6738	MissingGeneType
MIR6747	MIR6747	MissingGeneType
MIR6749	MIR6749	MissingGeneType
NAF1	NAF1	MissingGeneType
NEK8	NEK8	MissingGeneType
LOC101928882	LOC101928882	MissingGeneType
ADRA2B	ADRA2B	MissingGeneType
ADORA1	ADORA1	MissingGeneType
LRRC7	LRRC7	MissingGeneType
LOC100506142	LOC100506142	MissingGeneType
LOC101929470	LOC101929470	MissingGeneType
LINC02099	LINC02099	MissingGeneType
LOC101929415	LOC101929415	MissingGeneType
LOC100128494	LOC100128494	MissingGeneType
LINC00709	LINC00709	MissingGeneType
C10orf71-AS1	C10orf71-AS1	MissingGeneType
CFAP58-AS1	CFAP58-AS1	MissingGeneType
LOC101928663	LOC101928663	MissingGeneType
LOC101928530	LOC101928530	MissingGeneType
LOC101928519	LOC101928519	MissingGeneType
LINC02141	LINC02141	MissingGeneType
AP1S3	AP1S3	MissingGeneType
LINC00304	LINC00304	MissingGeneType
MCF2L2	MCF2L2	MissingGeneType
KCNA7	KCNA7	MissingGeneType
MIR3667	MIR3667	MissingGeneType
MIR3665	MIR3665	MissingGeneType
MIR3664	MIR3664	MissingGeneType
MIR3662	MIR3662	MissingGeneType
MIR3661	MIR3661	MissingGeneType
KLHL6-AS1	KLHL6-AS1	MissingGeneType
ALDH6A1	ALDH6A1	MissingGeneType
SH2D3A	SH2D3A	MissingGeneType
DNAJB12	DNAJB12	MissingGeneType
MAP6D1	MAP6D1	MissingGeneType
COPS2	COPS2	MissingGeneType
CER1	CER1	MissingGeneType
APLP1	APLP1	MissingGeneType
HUS1B	HUS1B	MissingGeneType
HTR3E-AS1	HTR3E-AS1	MissingGeneType
EIF2B5	EIF2B5	MissingGeneType
MYH7	MYH7	MissingGeneType
FOXI3	FOXI3	MissingGeneType
EPHA4	EPHA4	MissingGeneType
ASF1B	ASF1B	MissingGeneType
INTS10	INTS10	MissingGeneType
CALN1	CALN1	MissingGeneType
MIR1224	MIR1224	MissingGeneType
COL5A2	COL5A2	MissingGeneType
RRP1	RRP1	MissingGeneType
FABP6	FABP6	MissingGeneType
SEMA4G	SEMA4G	MissingGeneType
ELMOD2	ELMOD2	MissingGeneType
PLEKHH2	PLEKHH2	MissingGeneType
PIANP	PIANP	MissingGeneType
SNORD66	SNORD66	MissingGeneType
PCNX3	PCNX3	MissingGeneType
HCRT	HCRT	MissingGeneType
DNAAF3	DNAAF3	MissingGeneType
FGF10	FGF10	MissingGeneType
EPHB4	EPHB4	MissingGeneType
PABPC4L	PABPC4L	MissingGeneType
C3orf70	C3orf70	MissingGeneType
PCDH9-AS4	PCDH9-AS4	MissingGeneType
FNTA	FNTA	MissingGeneType
GBP5	GBP5	MissingGeneType
KIF1BP	KIF1BP	MissingGeneType
CMPK2	CMPK2	MissingGeneType
LINC02169	LINC02169	MissingGeneType
TTTY1	TTTY1	MissingGeneType
C9orf131	C9orf131	MissingGeneType
MIR1248	MIR1248	MissingGeneType
HIST4H4	HIST4H4	MissingGeneType
MIR4711	MIR4711	MissingGeneType
MIR4710	MIR4710	MissingGeneType
ADAMTS19	ADAMTS19	MissingGeneType
ABCE1	ABCE1	MissingGeneType
MIR6744	MIR6744	MissingGeneType
GM2A	GM2A	MissingGeneType
LOC101927793	LOC101927793	MissingGeneType
FLJ42351	FLJ42351	MissingGeneType
LOC105376306	LOC105376306	MissingGeneType
LPP-AS2	LPP-AS2	MissingGeneType
FLJ42393	FLJ42393	MissingGeneType
MIR28	MIR28	MissingGeneType
TPRG1-AS1	TPRG1-AS1	MissingGeneType
MIR4730	MIR4730	MissingGeneType
MIR4729	MIR4729	MissingGeneType
MIR944	MIR944	MissingGeneType
CCDC26	CCDC26	MissingGeneType
TMEM207	TMEM207	MissingGeneType
CABLES2	CABLES2	MissingGeneType
CCR9	CCR9	MissingGeneType
DUSP16	DUSP16	MissingGeneType
SH3BGRL2	SH3BGRL2	MissingGeneType
GMNC	GMNC	MissingGeneType
SNAR-I	SNAR-I	MissingGeneType
OSTN-AS1	OSTN-AS1	MissingGeneType
KRT222	KRT222	MissingGeneType
DZIP1L	DZIP1L	MissingGeneType
LINCR-0002	LINCR-0002	MissingGeneType
PYDC2	PYDC2	MissingGeneType
MGC32805	MGC32805	MissingGeneType
MB21D2	MB21D2	MissingGeneType
MGC2889	MGC2889	MissingGeneType
SSPO	SSPO	MissingGeneType
ATP13A5-AS1	ATP13A5-AS1	MissingGeneType
DAZ4	DAZ4	MissingGeneType
USP46-AS1	USP46-AS1	MissingGeneType
LOC101929441	LOC101929441	MissingGeneType
ARL14	ARL14	MissingGeneType
RAB11B-AS1	RAB11B-AS1	MissingGeneType
DPPA2P3	DPPA2P3	MissingGeneType
LOC101927635	LOC101927635	MissingGeneType
LOC105377213	LOC105377213	MissingGeneType
LINC02000	LINC02000	MissingGeneType
LOC101929897	LOC101929897	MissingGeneType
LOC101929488	LOC101929488	MissingGeneType
MIR924HG	MIR924HG	MissingGeneType
CXADRP2	CXADRP2	MissingGeneType
LRRC15	LRRC15	MissingGeneType
BHMT2	BHMT2	MissingGeneType
TMEM44	TMEM44	MissingGeneType
NDUFAF4	NDUFAF4	MissingGeneType
WDR91	WDR91	MissingGeneType
HIST1H2BB	HIST1H2BB	MissingGeneType
KLHL28	KLHL28	MissingGeneType
EFNB2	EFNB2	MissingGeneType
LINC01609	LINC01609	MissingGeneType
TMEM248	TMEM248	MissingGeneType
MTFMT	MTFMT	MissingGeneType
KIAA0408	KIAA0408	MissingGeneType
WSCD2	WSCD2	MissingGeneType
DSCAML1	DSCAML1	MissingGeneType
DLGAP2-AS1	DLGAP2-AS1	MissingGeneType
KRTAP10-8	KRTAP10-8	MissingGeneType
KRTAP10-11	KRTAP10-11	MissingGeneType
GDF5	GDF5	MissingGeneType
WRN	WRN	MissingGeneType
LOC100507377	LOC100507377	MissingGeneType
LOC100506098	LOC100506098	MissingGeneType
LOC105372695	LOC105372695	MissingGeneType
LOC101928807	LOC101928807	MissingGeneType
LOC105372653	LOC105372653	MissingGeneType
LOC101928126	LOC101928126	MissingGeneType
GPC1	GPC1	MissingGeneType
SNORD27	SNORD27	MissingGeneType
TTC39A-AS1	TTC39A-AS1	MissingGeneType
TM4SF19-AS1	TM4SF19-AS1	MissingGeneType
SMCO1	SMCO1	MissingGeneType
LOC102723330	LOC102723330	MissingGeneType
ITPR3	ITPR3	MissingGeneType
ZNF786	ZNF786	MissingGeneType
CASQ2	CASQ2	MissingGeneType
NCBP2-AS2	NCBP2-AS2	MissingGeneType
RRAGA	RRAGA	MissingGeneType
MGAT5	MGAT5	MissingGeneType
MYOCD	MYOCD	MissingGeneType
ZCCHC4	ZCCHC4	MissingGeneType
LMLN-AS1	LMLN-AS1	MissingGeneType
ANKRD18DP	ANKRD18DP	MissingGeneType
CPNE8	CPNE8	MissingGeneType
ZNF876P	ZNF876P	MissingGeneType
MIR571	MIR571	MissingGeneType
LOC283856	LOC283856	MissingGeneType
GRSF1	GRSF1	MissingGeneType
TF	TF	MissingGeneType
RPL27	RPL27	MissingGeneType
NID1	NID1	MissingGeneType
MFSD7	MFSD7	MissingGeneType
LOC100129917	LOC100129917	MissingGeneType
PDE4B	PDE4B	MissingGeneType
NUDT12	NUDT12	MissingGeneType
CBLN4	CBLN4	MissingGeneType
PNPLA7	PNPLA7	MissingGeneType
LOC102723672	LOC102723672	MissingGeneType
TMED11P	TMED11P	MissingGeneType
ZNF705E	ZNF705E	MissingGeneType
LOC100130872	LOC100130872	MissingGeneType
CTBP1-AS	CTBP1-AS	MissingGeneType
TBC1D3H	TBC1D3H	MissingGeneType
CTBP1-AS2	CTBP1-AS2	MissingGeneType
ACSF2	ACSF2	MissingGeneType
TMEM255A	TMEM255A	MissingGeneType
NKX1-1	NKX1-1	MissingGeneType
XIST	XIST	MissingGeneType
LINC00261	LINC00261	MissingGeneType
TRIM52	TRIM52	MissingGeneType
ZNF496	ZNF496	MissingGeneType
LMNB2	LMNB2	MissingGeneType
TXNDC17	TXNDC17	MissingGeneType
TBKBP1	TBKBP1	MissingGeneType
GCNA	GCNA	MissingGeneType
NUP37	NUP37	MissingGeneType
ARAP3	ARAP3	MissingGeneType
SCARNA22	SCARNA22	MissingGeneType
PTTG1IP	PTTG1IP	MissingGeneType
ATP2A1	ATP2A1	MissingGeneType
MIR943	MIR943	MissingGeneType
RNASEH2A	RNASEH2A	MissingGeneType
MIR182	MIR182	MissingGeneType
RPS4Y1	RPS4Y1	MissingGeneType
ROM1	ROM1	MissingGeneType
RPLP1	RPLP1	MissingGeneType
ATP8B5P	ATP8B5P	MissingGeneType
MT1IP	MT1IP	MissingGeneType
PDXDC2P-NPIPB14P	PDXDC2P-NPIPB14P	MissingGeneType
FAM92A1P2	FAM92A1P2	MissingGeneType
SNORA58	SNORA58	MissingGeneType
FAM13A-AS1	FAM13A-AS1	MissingGeneType
TUBA3FP	TUBA3FP	MissingGeneType
HSFY1P1	HSFY1P1	MissingGeneType
ADD1	ADD1	MissingGeneType
FUNDC1	FUNDC1	MissingGeneType
NCK1	NCK1	MissingGeneType
NEFM	NEFM	MissingGeneType
FGF19	FGF19	MissingGeneType
SYVN1	SYVN1	MissingGeneType
PPP1R36	PPP1R36	MissingGeneType
ARHGEF38-IT1	ARHGEF38-IT1	MissingGeneType
CLCA1	CLCA1	MissingGeneType
UNC93A	UNC93A	MissingGeneType
DOK7	DOK7	MissingGeneType
LINC00955	LINC00955	MissingGeneType
PARGP1	PARGP1	MissingGeneType
TLDC1	TLDC1	MissingGeneType
MT4	MT4	MissingGeneType
MYOZ1	MYOZ1	MissingGeneType
LOC101928279	LOC101928279	MissingGeneType
LINC01396	LINC01396	MissingGeneType
LOC101928306	LOC101928306	MissingGeneType
LINC01587	LINC01587	MissingGeneType
ZUFSP	ZUFSP	MissingGeneType
TMEM150B	TMEM150B	MissingGeneType
SEPT3	SEPT3	MissingGeneType
GJD4	GJD4	MissingGeneType
OR5F1	OR5F1	MissingGeneType
LOC93622	LOC93622	MissingGeneType
BLOC1S4	BLOC1S4	MissingGeneType
KIAA0232	KIAA0232	MissingGeneType
ZP3	ZP3	MissingGeneType
VEZF1	VEZF1	MissingGeneType
SNORD22	SNORD22	MissingGeneType
PSAPL1	PSAPL1	MissingGeneType
MIR2278	MIR2278	MissingGeneType
ZNF880	ZNF880	MissingGeneType
HEATR5A	HEATR5A	MissingGeneType
SH3TC1	SH3TC1	MissingGeneType
HTRA3	HTRA3	MissingGeneType
LOC391322	LOC391322	MissingGeneType
KPNA4	KPNA4	MissingGeneType
FOXL2	FOXL2	MissingGeneType
CPZ	CPZ	MissingGeneType
ZNF232	ZNF232	MissingGeneType
ZNF525	ZNF525	MissingGeneType
USP17L11	USP17L11	MissingGeneType
USP17L18	USP17L18	MissingGeneType
USP17L20	USP17L20	MissingGeneType
USP17L12	USP17L12	MissingGeneType
USP17L21	USP17L21	MissingGeneType
USP17L13	USP17L13	MissingGeneType
USP17L15	USP17L15	MissingGeneType
USP17L17	USP17L17	MissingGeneType
USP17L19	USP17L19	MissingGeneType
UBE2Q2L	UBE2Q2L	MissingGeneType
USP17L5	USP17L5	MissingGeneType
PRMT1	PRMT1	MissingGeneType
LINC00851	LINC00851	MissingGeneType
DRD5	DRD5	MissingGeneType
ZNF395	ZNF395	MissingGeneType
SLC35E3	SLC35E3	MissingGeneType
LENEP	LENEP	MissingGeneType
MIR572	MIR572	MissingGeneType
LOC100128317	LOC100128317	MissingGeneType
LINC01097	LINC01097	MissingGeneType
LINC01096	LINC01096	MissingGeneType
OPTN	OPTN	MissingGeneType
LOC101928739	LOC101928739	MissingGeneType
LOC100507437	LOC100507437	MissingGeneType
LINC00504	LINC00504	MissingGeneType
LHFPL3-AS1	LHFPL3-AS1	MissingGeneType
LINC00460	LINC00460	MissingGeneType
LINC02495	LINC02495	MissingGeneType
GSTO1	GSTO1	MissingGeneType
ADAMTS16	ADAMTS16	MissingGeneType
LOC101929095	LOC101929095	MissingGeneType
CC2D2A	CC2D2A	MissingGeneType
KCNK18	KCNK18	MissingGeneType
KRTAP10-1	KRTAP10-1	MissingGeneType
C1QBP	C1QBP	MissingGeneType
CFD	CFD	MissingGeneType
BMPR2	BMPR2	MissingGeneType
BMP4	BMP4	MissingGeneType
BMP2	BMP2	MissingGeneType
VPS9D1-AS1	VPS9D1-AS1	MissingGeneType
LINC02494	LINC02494	MissingGeneType
LRIT1	LRIT1	MissingGeneType
EDN2	EDN2	MissingGeneType
CENPB	CENPB	MissingGeneType
CEACAM6	CEACAM6	MissingGeneType
MIR5708	MIR5708	MissingGeneType
FAM27E3	FAM27E3	MissingGeneType
NBPF18P	NBPF18P	MissingGeneType
LINC02268	LINC02268	MissingGeneType
A2ML1	A2ML1	MissingGeneType
MIR573	MIR573	MissingGeneType
CEP162	CEP162	MissingGeneType
SOD3	SOD3	MissingGeneType
ARMS2	ARMS2	MissingGeneType
C11orf80	C11orf80	MissingGeneType
FABP5	FABP5	MissingGeneType
FABP1	FABP1	MissingGeneType
SCN4A	SCN4A	MissingGeneType
LOC101927357	LOC101927357	MissingGeneType
PPIH	PPIH	MissingGeneType
GPR65	GPR65	MissingGeneType
CXCL13	CXCL13	MissingGeneType
AGPAT2	AGPAT2	MissingGeneType
PRDX4	PRDX4	MissingGeneType
TM9SF1	TM9SF1	MissingGeneType
PROCR	PROCR	MissingGeneType
IPO7	IPO7	MissingGeneType
ZNF572	ZNF572	MissingGeneType
IQCF1	IQCF1	MissingGeneType
CCKAR	CCKAR	MissingGeneType
APOD	APOD	MissingGeneType
LOC105378430	LOC105378430	MissingGeneType
NAT14	NAT14	MissingGeneType
FSCN3	FSCN3	MissingGeneType
LOC102724776	LOC102724776	MissingGeneType
MIR2277	MIR2277	MissingGeneType
LOC101929353	LOC101929353	MissingGeneType
ALYREF	ALYREF	MissingGeneType
LINC01607	LINC01607	MissingGeneType
LINC01608	LINC01608	MissingGeneType
DTHD1	DTHD1	MissingGeneType
FAM238B	FAM238B	MissingGeneType
LOC105378397	LOC105378397	MissingGeneType
MBD3L5	MBD3L5	MissingGeneType
SLC22A24	SLC22A24	MissingGeneType
TNF	TNF	MissingGeneType
ZBTB5	ZBTB5	MissingGeneType
KLF3-AS1	KLF3-AS1	MissingGeneType
BIRC6	BIRC6	MissingGeneType
MOB4	MOB4	MissingGeneType
NBPF22P	NBPF22P	MissingGeneType
CDC20	CDC20	MissingGeneType
ZNF653	ZNF653	MissingGeneType
FAM110D	FAM110D	MissingGeneType
ACTR5	ACTR5	MissingGeneType
THNSL1	THNSL1	MissingGeneType
PLBD1	PLBD1	MissingGeneType
RNF17	RNF17	MissingGeneType
FBXW4	FBXW4	MissingGeneType
MEGF8	MEGF8	MissingGeneType
LOC401127	LOC401127	MissingGeneType
LOC101926964	LOC101926964	MissingGeneType
LOC344967	LOC344967	MissingGeneType
FMNL1	FMNL1	MissingGeneType
MIR181A1	MIR181A1	MissingGeneType
MIR210	MIR210	MissingGeneType
MIR205	MIR205	MissingGeneType
MIR203A	MIR203A	MissingGeneType
MIR196A2	MIR196A2	MissingGeneType
MIR183	MIR183	MissingGeneType
EMX2	EMX2	MissingGeneType
LINC01377	LINC01377	MissingGeneType
CYP1B1	CYP1B1	MissingGeneType
COL7A1	COL7A1	MissingGeneType
MOS	MOS	MissingGeneType
RAB3B	RAB3B	MissingGeneType
LINC00682	LINC00682	MissingGeneType
CCL19	CCL19	MissingGeneType
S100B	S100B	MissingGeneType
S100A1	S100A1	MissingGeneType
BEND4	BEND4	MissingGeneType
LOC105378385	LOC105378385	MissingGeneType
SGCE	SGCE	MissingGeneType
GRXCR1	GRXCR1	MissingGeneType
BAIAP2L1	BAIAP2L1	MissingGeneType
GNG12	GNG12	MissingGeneType
C2-AS1	C2-AS1	MissingGeneType
LOC101927179	LOC101927179	MissingGeneType
NUP188	NUP188	MissingGeneType
LSM10	LSM10	MissingGeneType
FAM153C	FAM153C	MissingGeneType
LOC101927157	LOC101927157	MissingGeneType
TRMT112	TRMT112	MissingGeneType
IL2RB	IL2RB	MissingGeneType
ZAR1	ZAR1	MissingGeneType
LDHC	LDHC	MissingGeneType
ZNF552	ZNF552	MissingGeneType
HHIPL2	HHIPL2	MissingGeneType
MEIG1	MEIG1	MissingGeneType
MXRA8	MXRA8	MissingGeneType
LOC101927815	LOC101927815	MissingGeneType
SEC23IP	SEC23IP	MissingGeneType
LINC01618	LINC01618	MissingGeneType
CBR4	CBR4	MissingGeneType
IFNA6	IFNA6	MissingGeneType
MIR4742	MIR4742	MissingGeneType
RPL21P44	RPL21P44	MissingGeneType
GSX2	GSX2	MissingGeneType
PRKACG	PRKACG	MissingGeneType
PREP	PREP	MissingGeneType
RHO	RHO	MissingGeneType
FGF9	FGF9	MissingGeneType
CCDC15	CCDC15	MissingGeneType
FAM57B	FAM57B	MissingGeneType
PCDHB15	PCDHB15	MissingGeneType
PCDHB14	PCDHB14	MissingGeneType
LOC644145	LOC644145	MissingGeneType
THAP1	THAP1	MissingGeneType
KIAA1211	KIAA1211	MissingGeneType
FMO3	FMO3	MissingGeneType
LY75	LY75	MissingGeneType
WASL	WASL	MissingGeneType
FOXL1	FOXL1	MissingGeneType
TMEM265	TMEM265	MissingGeneType
BANF2	BANF2	MissingGeneType
ZMYND10	ZMYND10	MissingGeneType
IGFBP7-AS1	IGFBP7-AS1	MissingGeneType
CXXC4-AS1	CXXC4-AS1	MissingGeneType
PRRX2-AS1	PRRX2-AS1	MissingGeneType
LRP1-AS	LRP1-AS	MissingGeneType
LOC541472	LOC541472	MissingGeneType
MEAT6	MEAT6	MissingGeneType
LINC01693	LINC01693	MissingGeneType
MIR7150	MIR7150	MissingGeneType
MTMR7	MTMR7	MissingGeneType
C1orf158	C1orf158	MissingGeneType
UBXN10	UBXN10	MissingGeneType
GRK6	GRK6	MissingGeneType
RPSAP52	RPSAP52	MissingGeneType
LOC550113	LOC550113	MissingGeneType
SYT14P1	SYT14P1	MissingGeneType
FTLP10	FTLP10	MissingGeneType
TMPRSS11BNL	TMPRSS11BNL	MissingGeneType
LCE1D	LCE1D	MissingGeneType
LCE1B	LCE1B	MissingGeneType
UGT2B10	UGT2B10	MissingGeneType
FKRP	FKRP	MissingGeneType
UGT2A3	UGT2A3	MissingGeneType
UGT2B28	UGT2B28	MissingGeneType
UGT2B4	UGT2B4	MissingGeneType
UGT2A2	UGT2A2	MissingGeneType
LEFTY2	LEFTY2	MissingGeneType
UBIAD1	UBIAD1	MissingGeneType
STATH	STATH	MissingGeneType
CSN1S2AP	CSN1S2AP	MissingGeneType
CSN1S2BP	CSN1S2BP	MissingGeneType
PRR27	PRR27	MissingGeneType
IL3	IL3	MissingGeneType
OPRPN	OPRPN	MissingGeneType
AMTN	AMTN	MissingGeneType
OR8B8	OR8B8	MissingGeneType
ENAM	ENAM	MissingGeneType
UTP3	UTP3	MissingGeneType
DPAGT1	DPAGT1	MissingGeneType
METAP1	METAP1	MissingGeneType
STAB1	STAB1	MissingGeneType
LOC102725193	LOC102725193	MissingGeneType
IL2RG	IL2RG	MissingGeneType
VSIG10	VSIG10	MissingGeneType
TOP2A	TOP2A	MissingGeneType
MRPS34	MRPS34	MissingGeneType
REXO1	REXO1	MissingGeneType
UPK1A	UPK1A	MissingGeneType
PNPLA2	PNPLA2	MissingGeneType
TIGAR	TIGAR	MissingGeneType
AQP6	AQP6	MissingGeneType
RASSF6	RASSF6	MissingGeneType
MIR4447	MIR4447	MissingGeneType
MIR4446	MIR4446	MissingGeneType
KCNJ10	KCNJ10	MissingGeneType
PPBPP2	PPBPP2	MissingGeneType
EREG	EREG	MissingGeneType
LINC02158	LINC02158	MissingGeneType
LOC285043	LOC285043	MissingGeneType
MRPL23-AS1	MRPL23-AS1	MissingGeneType
LINC02209	LINC02209	MissingGeneType
ADAM6	ADAM6	MissingGeneType
RRN3P2	RRN3P2	MissingGeneType
RPL23AP53	RPL23AP53	MissingGeneType
GPR42	GPR42	MissingGeneType
CDH11	CDH11	MissingGeneType
RNF112	RNF112	MissingGeneType
ERCC1	ERCC1	MissingGeneType
MC1R	MC1R	MissingGeneType
CCDC158	CCDC158	MissingGeneType
SHROOM3	SHROOM3	MissingGeneType
SOWAHB	SOWAHB	MissingGeneType
FBN2	FBN2	MissingGeneType
EXOSC4	EXOSC4	MissingGeneType
NLE1	NLE1	MissingGeneType
GSPT2	GSPT2	MissingGeneType
ENOX1	ENOX1	MissingGeneType
CBFA2T2	CBFA2T2	MissingGeneType
MIR3668	MIR3668	MissingGeneType
MIR3672	MIR3672	MissingGeneType
MIR3671	MIR3671	MissingGeneType
MIR3675	MIR3675	MissingGeneType
MIR3677	MIR3677	MissingGeneType
MIR3679	MIR3679	MissingGeneType
MIR3678	MIR3678	MissingGeneType
SLC25A11	SLC25A11	MissingGeneType
RXRG	RXRG	MissingGeneType
NECTIN3-AS1	NECTIN3-AS1	MissingGeneType
TRIM32	TRIM32	MissingGeneType
RTL9	RTL9	MissingGeneType
