ID	MutSig2CV_NC	NBR	oncodrivefml	Brown_observed	Fisher_observed	Brown_Scale_C_observed	Brown_DF_observed
smallrna.ncrna::gencode::U3::ENSG00000221461.1	0.99768130655682	1	NA	0.999745455237568	0.999997309750266	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000221496.1	0.996854593078332	1	NA	0.999627615979736	0.999995048012918	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000221633.1	0.998657900867812	1	NA	0.999871303507739	0.999999098981784	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000221638.1	0.992595608862195	1	NA	0.998915805408976	0.999972519586705	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000221673.1	0.992600943739305	0.675041292775734	0.69813	0.930658264956664	0.958187663986196	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::U3::ENSG00000222666.1	0.00178767365170811	0.0780241154086836	0.8258	0.0115356102669459	0.00589651760464536	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::U3::ENSG00000238297.1	0.995796777937103	1	NA	0.999465304734238	0.999991154059628	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000251749.1	0.996437551202347	1	NA	0.999565027517578	0.999993646930634	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000251793.1	0.313131955263398	0.156542700288418	0.30058	0.22163850920474	0.207921114807302	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::U3::ENSG00000251800.1	0.999968563664829	1	NA	0.999998807180587	0.999999999505873	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000251836.1	0.998535176585563	1	NA	0.999856463177165	0.999998926621951	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000251930.1	0.999801428116752	1	NA	0.999988123328883	0.999999980283299	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000251944.1	1	0.656511822953318	0.38425	0.795828566500654	0.83896208401634	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::U3::ENSG00000251979.1	0.993990459681002	1	NA	0.999164566007121	0.999981906431496	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000252048.1	0.999925308142596	1	NA	0.999996490830675	0.999999997210494	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000252175.1	0.999986499456457	1	NA	0.999999584212386	0.999999999908867	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000252189.1	0.991047157839145	1	NA	0.998625559031136	0.99995980317025	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000252241.1	0.99412068866594	0.156570164983359	0.24916	0.366159003566192	0.369606045864824	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::U3::ENSG00000252299.1	0.994783756942091	1	NA	0.999299909072217	0.999986371687332	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000252440.1	0.999998279270738	1	NA	0.999999968130586	0.999999999998519	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000252536.1	0.99987205828249	0.703231152148612	0.20456	0.654668326463	0.693157371672787	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::U3::ENSG00000252543.1	0.998115822927162	1	NA	0.999803509302465	0.999998223822484	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000252669.1	0.999787452910689	1	NA	0.999987072169426	0.999999977410267	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000252683.1	0.999224696203428	1	NA	0.999935083666421	0.999999699374309	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000252709.1	0.00436363675150251	0.602899189078175	0.98203	0.0817436197673418	0.063842210954663	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::U3::ENSG00000252792.1	0.997924496690533	1	NA	0.999778315329551	0.999997844651345	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000252805.1	0.992130761685765	0.1700355193021	0.28889	0.409085572796645	0.418422163372509	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::U3::ENSG00000252921.1	0.996684569151998	0.796662248046192	0.11037	0.53464057633186	0.560705301581136	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::U3::ENSG00000252981.1	0.999987525013097	1	NA	0.999999623218167	0.999999999922187	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000253009.1	0.998527877109016	1	NA	0.999855570489918	0.999998915894988	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000253014.1	0.994052738378995	1	NA	0.999175361676626	0.999982279875951	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U3::ENSG00000253052.1	NA	0.708550446965711	0.5489	0.756212051095699	0.756212051095699	1	4
smallrna.ncrna::gencode::U3::ENSG00000253091.1	0.996876520817836	0.235153696344501	0.63392	0.662856116128788	0.701971502333204	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::U3::ENSG00000271817.1	0.999999227703471	1	NA	0.999999988263105	0.999999999999702	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U4::ENSG00000272160.1	0.998131660105717	1	NA	0.999805567311413	0.999998253565036	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U4::ENSG00000272359.1	0.999743918322286	0.607516445006834	0.22993	0.647277082143131	0.685171382162799	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::U6::ENSG00000266839.2	0.999948198094928	1	NA	0.999997776485451	0.999999998658258	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U6::ENSG00000271819.1	0.998006656555911	1	NA	0.999789208026196	0.999998011969575	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U6::ENSG00000271923.1	0.999778459059235	1	NA	0.999986386528113	0.999999975457993	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U6::ENSG00000271932.1	0.992302658471662	1	NA	0.998861968706622	0.999970299162752	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U6::ENSG00000272028.1	0.999892121850052	1	NA	0.999994450121221	0.999999994180943	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U6::ENSG00000272262.1	0.999991349376763	1	NA	0.999999761303175	0.999999999962583	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U6::ENSG00000272292.1	0.990545166875597	1	NA	0.998528606090098	0.999955161528202	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U6::ENSG00000272337.1	0.992989731602461	1	NA	0.9989873939528	0.999975370447775	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U6::ENSG00000272393.1	0.999317412728	1	NA	0.999944617327156	0.999999766984284	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U6::ENSG00000272439.1	0.992265037297725	1	NA	0.998855017193543	0.999970007746291	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U6::ENSG00000272445.1	0.992086585527608	1	NA	0.998821928428215	0.999968606014863	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U6::ENSG00000272507.1	0.999704562271153	1	NA	0.99998050823474	0.999999956353976	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U7::ENSG00000271841.1	1	0.440955276440588	0.28126	0.617799280237913	0.65306490760355	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::U7::ENSG00000272215.1	0.998885615308568	1	NA	0.999897940048087	0.999999378842601	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U8::ENSG00000199713.1	0.99779617591247	1	NA	0.999761088854878	0.99999756979379	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U8::ENSG00000200026.1	0.99514114526652	0.606722045495253	0.19529	0.605382652437581	0.639428306455893	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::U8::ENSG00000200191.1	0.995281680162789	1	NA	0.999382314147329	0.999988851180572	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U8::ENSG00000200496.1	0.993440364013345	1	NA	0.999068017635409	0.999978438390724	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U8::ENSG00000201398.1	0.999537066087986	1	NA	0.999965874683805	0.999999892829558	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U8::ENSG00000201809.1	0.993644419277033	1	NA	0.9991040776872	0.999979760373088	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U8::ENSG00000201810.1	0.03738702049059	0.836915501552487	0.96358	0.322854615632754	0.320558091692221	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::U8::ENSG00000202269.1	0.993754059809315	1	NA	0.999123334370905	0.999980453377401	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U8::ENSG00000202537.1	0.00981134855337115	0.62776348245646	0.92661	0.130288460767125	0.111346908363003	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::U8::ENSG00000206987.1	0.992947326309484	1	NA	0.998979738779093	0.99997507122295	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U8::ENSG00000207430.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U8::ENSG00000207432.1	0.991353630034464	1	NA	0.998684086284898	0.999962511941671	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U8::ENSG00000212144.1	0.993416469004826	0.568099020290892	0.38907	0.761396095703031	0.804804556984324	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::U8::ENSG00000212145.2	0.999896576586679	1	NA	0.999994734409884	0.999999994651614	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U8::ENSG00000212249.2	0.994661841462141	1	NA	0.99927942394057	0.999985726611189	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U8::ENSG00000212581.1	0.999471795746293	0.378086025896882	0.01859	0.146767417182696	0.128208971199236	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::U8::ENSG00000212594.1	0.0685347271810984	0.713333112495524	0.35976	0.243794510368441	0.232223232505854	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::U8::ENSG00000238519.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U8::ENSG00000238963.1	0.995626834704507	1	NA	0.999438189424374	0.999990423742936	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U8::ENSG00000239142.1	0.999762457507315	1	NA	0.999985149704391	0.999999971784548	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U8::ENSG00000239148.1	0.999368932204781	1	NA	0.999949780573589	0.999999800834819	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U8::ENSG00000251740.1	0.997837443592402	1	NA	0.999766656723009	0.99999765998748	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U8::ENSG00000251909.1	0.992715548946572	1	NA	0.998937694896778	0.999973403728005	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U8::ENSG00000252602.1	0.999896712351996	1	NA	0.999994743027298	0.999999994665647	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::U8::ENSG00000253004.1	NA	1	NA	NA	NA	NA	NA
smallrna.ncrna::gencode::VTRNA1-1::ENSG00000199990.1	0.143082354325832	0.133732570425295	0.30983	0.133175725621665	0.114278668037002	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::VTRNA1-2::ENSG00000202111.1	0.999995941715749	1	NA	0.999999907104528	0.999999999991765	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::VTRNA1-3::ENSG00000202515.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::VTRNA2-1::ENSG00000270123.2	0.99787149753523	0.57617254957207	0.56338	0.855173055587052	0.894861847919763	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::VTRNA3-1P::ENSG00000199422.1	0.999952785195131	1	NA	0.999998019243272	0.999999998885364	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Vault::ENSG00000251900.1	0.999961014671014	1	NA	0.999998440018513	0.999999999240062	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Vault::ENSG00000252283.1	0.999171722836931	1	NA	0.999929506320363	0.999999656883726	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Vault::ENSG00000252328.1	0.993529437100978	1	NA	0.999083793406615	0.99997902060945	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Vault::ENSG00000252485.1	0.99850017990431	1	NA	0.999852173327762	0.999998874707121	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000194270.1	0.993605956821256	1	NA	0.999097302564792	0.999979514397303	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000195401.2	0.999942720473162	1	NA	0.999997479591075	0.999999998359497	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199200.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199201.1	0.999966119428328	0.439567783781691	0.29733	0.630758526540005	0.667228292751121	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199203.1	0.999722226767459	1	NA	0.999981950571292	0.999999961417443	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199204.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199214.1	1	0.798218731856517	0.87222	0.984997587869306	0.99395446437594	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199220.1	0.998822166862891	1	NA	0.999890642525702	0.999999306082057	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199222.1	0.996437551202347	1	NA	0.999565027517578	0.999993646930634	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199223.1	0.999633193346162	1	NA	0.99997447125392	0.999999932718212	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199224.1	1	0.772053422943774	0.36905	0.825278661228497	0.867229023734773	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199241.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199245.1	0.997423846445128	1	NA	0.999709723068998	0.999996678863286	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199263.1	0.99832089831134	1	NA	0.999829816240735	0.999998589519091	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199285.1	0.994785830904079	0.544069825592574	0.33639	0.714157317289054	0.7563281691561	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199287.1	0.999837340697252	1	NA	0.999990738886079	0.999999986770258	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199290.1	0.992194532331455	0.537255491392916	0.03782	0.262123387765511	0.252504592594388	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199291.1	0.991198011682745	1	NA	0.998654431731909	0.999961148342305	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199303.1	0.999983994515238	1	NA	0.999999485912214	0.999999999871912	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199331.1	0.99592630747212	1	NA	0.999485789839753	0.999991691224454	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199332.1	0.999917012670247	1	NA	0.999995998385775	0.999999996556456	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199349.1	0.998972918159064	1	NA	0.999907813314049	0.999999472370776	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199357.1	0.0424646113453674	0.480816771136739	0.93927	0.255284722773104	0.244920435579995	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199362.1	0.999969281572284	1	NA	0.99999884104952	0.999999999528184	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199366.1	0.999638288767992	1	NA	0.999974912702125	0.999999934574603	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199378.1	0.0253417417171349	0.115093748024333	0.05741	0.0147194182424665	0.00795287098390962	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199398.1	0.993010825424807	1	NA	0.998991197582362	0.999975518617839	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199409.1	0.991987141847021	1	NA	0.998803407797588	0.999967810961461	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199410.1	0.0730909965571878	0.0109559420788119	0.06852	0.00708021573085756	0.00323368037800705	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199424.1	0.999629312253104	1	NA	0.999974133991543	0.999999931286806	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199432.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199440.1	0.997661096634061	1	NA	0.999742684480693	0.999997262630542	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199442.1	0.99857252008708	1	NA	0.999861012779462	0.999998980665407	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199444.1	0.998529107427961	1	NA	0.999855721028351	0.999998917706745	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199459.1	0.999997713348409	1	NA	0.99999995456959	0.999999999997386	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199461.1	0.999270119847498	1	NA	0.999939791862519	0.999999733572654	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199466.1	0.0227140131968951	0.0684593450411123	NA	0.0290704085703786	0.0116099774752928	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199471.1	0.998456918279985	1	NA	0.999846836058748	0.999998808836558	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199472.1	0.999691869215057	1	NA	0.999979458512265	0.999999952522833	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199476.1	0.999427976515627	0.53403702664195	0.11968	0.46434383531236	0.481264297184765	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199487.1	0.999286807453193	0.608674372897444	0.10027	0.454560235643716	0.470151455629774	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199490.1	0.993860272097381	1	NA	0.999141908531667	0.999981113177657	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199515.1	0.999218160111825	0.476666420876387	0.65084	0.845086224269721	0.885669349883548	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199516.1	0.997717078590972	1	NA	0.999750344848422	0.999997392149658	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199530.1	0.999803270373949	1	NA	0.999988260564803	0.999999980647458	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199540.1	0.99999501904165	1	NA	0.999999880069671	0.999999999987595	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199550.1	0.999999300331431	1	NA	0.999999989622974	0.999999999999755	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199565.1	0.990114038903798	1	NA	0.998444296227255	0.999950972056385	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199567.1	0.998668617826275	1	NA	0.99987258398989	0.999999113317162	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199580.1	0.99576368033199	1	NA	0.999460044889837	0.99999101409981	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199584.1	0.991476295811307	1	NA	0.998707367206463	0.999963569578441	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199591.1	0.990098966886766	0.499963424714071	0.64219	0.850886612932781	0.890972660649044	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199595.1	0.995394619027669	0.448429945549678	0.77929	0.871145263655423	0.909116789654778	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199630.1	0.999896763615821	0.481898872734633	0.01781	0.16439091078834	0.146558573457205	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199635.1	0.992081895841975	1	NA	0.99882105631536	0.999968568744735	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199636.1	1	0.605936097798132	0.61167	0.884895703470713	0.921065095370452	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199641.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199667.1	0.989779700597803	1	NA	0.998378271502522	0.999947593899144	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199668.1	0.997092092050451	0.513223596564483	0.81383	0.908828268153041	0.941043052656513	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199676.1	0.999519486521279	1	NA	0.999964251211871	0.999999884534903	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199677.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199698.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199701.1	0.99968510881458	0.604234915618779	0.774	0.930563373332765	0.958115721414151	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199705.1	0.999740366737121	1	NA	0.999983408312109	0.999999966292367	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199710.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199711.1	0.999602482953341	1	NA	0.999971779026058	0.999999920979628	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199715.1	0.99766638933117	1	NA	0.999743410679442	0.999997275010109	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199716.1	0.9911342118911	1	NA	0.998642235811776	0.999960582237917	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199732.1	0.999948871893077	1	NA	0.999997812489323	0.999999998692936	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199740.1	0.997067581752166	1	NA	0.999658809413196	0.999995696252755	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199751.1	0.998685651367143	1	NA	0.99987461393774	0.999999135865161	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199755.1	0.990279193325996	1	NA	0.998476704922001	0.999952599117223	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199756.1	0.999990730458792	1	NA	0.999999739824581	0.999999999957038	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199762.1	0.999928782911343	1	NA	0.999996693203976	0.999999997464003	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199764.1	1	0.700682168883502	0.5735	0.901690944090277	0.935203098710695	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199780.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199781.1	0.999975601441988	0.509419552722799	0.17537	0.539089422497013	0.565699562919477	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199797.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199801.1	0.990482738005891	1	NA	0.998516456541647	0.99995456649824	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199832.1	1	0.483819855690815	0.12417	0.451402906895063	0.466563334123518	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199840.1	1	0.682179391418066	0.24121	0.688558467188038	0.729402369331775	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199862.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199866.1	0.989717983202608	1	NA	0.998366023468257	0.999946957959201	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199867.1	0.998737571756379	1	NA	0.999880761093311	0.999999202801926	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199870.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199875.1	0.999236294074396	1	NA	0.999936292450456	0.999999708302363	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199881.1	0.999253612024821	1	NA	0.999938088958799	0.999999721383168	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199884.1	0.999761653307501	0.665985355655471	0.24421	0.685550223114028	0.726211394814014	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199890.1	0.999955379451715	0.596648018081214	0.67479	0.90206935821447	0.935515370743113	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199895.1	0.998919457785202	1	NA	0.999901790956224	0.999999416003879	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199899.1	0.994636168329421	1	NA	0.999275095161439	0.999985588865513	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199901.1	0.998453356807585	1	NA	0.999846395005689	0.999998803330318	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199911.1	1	0.880893316365463	0.25527	0.767351015786858	0.810789161659789	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199912.1	0.99998221643351	1	NA	0.999999413751516	0.999999999841871	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199913.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199933.1	0.0473126834334178	0.529321063830442	0.32608	0.159854079906412	0.141806172775526	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::Y_RNA::ENSG00000199936.1	0.999953300297603	1	NA	0.999998046151468	0.999999998909552	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199938.1	0.996397533117241	1	NA	0.99955892176364	0.999993503310117	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199949.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::Y_RNA::ENSG00000199962.1	0.991710757118869	1	NA	0.998751631490844	0.999965548903037	1.60401950219337	2.49373526601785
